path,volume_id,slice_index,vendor,set,true_label,true_label_name,known_diseased,dataset,predicted_class,predicted_class_name,softmax_confidence,mutual_info,ood_cosine,ood_maha_combined,cp_setsize,s_condition2,defer_condition2,s_condition3,defer_condition3,s_condition4,defer_condition4,s_condition5,defer_condition5,defer_B2,accept_condition1
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-153950-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.0300741e-06,0.9061514,-0.13607144,1,-10.992117,False,-4.3789396,False,-7.266301,False,-8.236882,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1746717-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,5.290399e-10,0.9191755,-0.12113294,1,-11.405844,False,-4.379183,False,-7.266301,False,-8.367373,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1759350-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.2559416e-06,0.82100844,-0.023421904,1,-7.972727,False,-4.3786497,False,-7.266301,False,-7.0189385,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1781140-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.669408e-07,0.8859911,0.0013677845,1,-10.111427,False,-4.37912,False,-7.266301,False,-7.756073,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1791409-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.3651347e-06,0.73405427,0.38776433,1,-4.445956,False,-4.37886,False,-7.266301,False,-5.2605424,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1831654-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,5.438757e-09,0.917534,0.15062836,1,-10.944213,False,-4.3791814,False,-7.266301,False,-7.875222,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1853526-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,0.9999994,5.1539842e-05,0.7902103,0.35621428,1,-6.3734255,False,-4.3670015,False,-7.266301,False,-5.982701,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1860310-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.9687885e-07,0.9054945,0.010534599,1,-10.750737,False,-4.3791127,False,-7.266301,False,-7.974226,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1897894-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,9.002801e-08,0.89926434,-0.16442807,1,-10.803951,False,-4.379162,False,-7.266301,False,-8.203642,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1907560-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,0.99998593,0.00032231747,0.67477363,0.24548201,1,-2.6739929,False,-4.303004,False,-7.266301,False,-4.753436,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1908313-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,4.7278645e-06,0.78317565,-0.043801084,1,-6.736477,False,-4.378065,False,-7.266301,False,-6.599942,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1951042-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.2086083e-08,0.8988864,-0.15919223,1,-10.783462,False,-4.37918,False,-7.266301,False,-8.190014,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1957379-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,3.217494e-08,0.92478347,0.7519575,1,-10.287104,False,-4.379175,False,-7.266301,False,-6.91684,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-197082-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,0.00014486624,0.842414,0.6785714,1,-7.6389666,False,-4.344944,False,-7.266301,False,-6.036392,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1983894-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.9276544e-06,0.7768013,0.15636721,1,-6.2235103,False,-4.378491,False,-7.266301,False,-6.175688,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1988065-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.7616557e-08,0.8989451,-0.62178767,1,-11.477665,False,-4.3791785,False,-7.266301,False,-8.994925,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1989796-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,6.4587766e-07,0.7409763,0.36052737,1,-4.7184815,False,-4.37903,False,-7.266301,False,-5.391072,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-1998191-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,7.600093e-09,0.8857563,-0.17999737,1,-10.374964,False,-4.379181,False,-7.266301,False,-8.068587,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2010714-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,6.512373e-06,0.7678556,-0.62551,1,-7.0940003,False,-4.3776436,False,-7.266301,False,-7.4271045,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2011412-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,4.142822e-05,0.8819784,0.46237606,1,-9.287209,False,-4.3693914,False,-7.266301,False,-6.9009557,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2019006-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,0.9999958,0.00023581635,0.78897625,0.42196736,1,-6.2337117,False,-4.323448,False,-7.266301,False,-5.8289285,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2019423-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,0.99999976,0.003322245,0.8209225,0.10886027,1,-7.771899,False,-3.593979,False,-7.266301,False,-6.3438206,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2055634-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.8222654e-06,0.8109426,0.10149891,1,-7.44876,False,-4.378752,False,-7.266301,False,-6.681009,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2059629-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,8.8710067e-07,0.88826287,0.67121994,1,-9.185112,False,-4.378973,False,-7.266301,False,-6.618741,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2075832-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,3.3395172e-06,0.83520085,0.035208367,1,-8.360191,False,-4.3783937,False,-7.266301,False,-7.0872135,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2082689-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,5.1171855e-07,0.89445627,-0.20505849,1,-10.703765,False,-4.3790617,False,-7.266301,False,-8.216511,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2095710-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,6.6069177e-09,0.9046942,-0.124067456,1,-10.925362,False,-4.3791814,False,-7.266301,False,-8.19866,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2113822-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,0.99998105,0.00024028798,0.5534809,0.31311375,1,1.4884233,True,-4.3223915,False,-7.266301,False,-3.1909986,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2120559-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,9.808701e-09,0.8433077,-0.21050982,1,-8.999328,False,-4.3791804,False,-7.266301,False,-7.6121354,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2120559-2.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.1384067e-08,0.9060399,0.24204642,1,-10.42256,False,-4.37918,False,-7.266301,False,-7.5783343,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2120559-3.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.15411325e-08,0.89233804,-0.19078706,1,-10.611485,False,-4.37918,False,-7.266301,False,-8.166343,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2126186-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.8296454e-08,0.92222476,-0.014889839,1,-11.348957,False,-4.3791785,False,-7.266301,False,-8.21927,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2131138-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,3.0406646e-09,0.91836447,0.25883868,1,-10.810091,False,-4.379182,False,-7.266301,False,-7.69707,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2158556-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.200759e-08,0.93286407,0.4196963,1,-11.054867,False,-4.37918,False,-7.266301,False,-7.591457,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2167295-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,3.8661028e-07,0.8511116,-0.3549969,1,-9.476837,False,-4.3790913,False,-7.266301,False,-7.9569387,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2181272-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.4021909e-05,0.85300744,-0.022722939,1,-9.043094,False,-4.375869,False,-7.266301,False,-7.4002223,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2182640-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,0.9983878,0.08545369,0.6062035,-0.18485539,2,-1.0220432,False,15.817572,True,5.519489,True,12.548742,True,True,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2192790-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,9.72996e-06,0.8818754,0.16257152,1,-9.732393,False,-4.376883,False,-7.266301,False,-7.4251604,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2197972-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.131303e-07,0.9015191,0.45409644,1,-9.953875,False,-4.3791323,False,-7.266301,False,-7.1554036,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2226488-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.925448e-06,0.8942696,-0.33786544,1,-10.896249,False,-4.3784914,False,-7.266301,False,-8.444828,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2231056-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.4166089e-06,0.93498194,0.41660342,1,-11.130407,False,-4.378848,False,-7.266301,False,-7.622066,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-223814-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,5.283955e-07,0.9292099,-0.2523988,1,-11.9382515,False,-4.379058,False,-7.266301,False,-8.715943,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2244950-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,0.99999976,0.00026967743,0.8254623,0.82189953,1,-6.856897,False,-4.315445,False,-7.266301,False,-5.567059,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2287992-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.8131865e-08,0.8812772,-0.24704371,1,-10.325321,False,-4.379176,False,-7.266301,False,-8.131381,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2305502-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.0015264e-08,0.9333143,0.73187184,1,-10.602797,False,-4.379178,False,-7.266301,False,-7.0541525,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2312921-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,0.9999974,0.00028002786,0.65701264,0.6000418,1,-1.5487361,False,-4.312999,False,-7.266301,False,-3.9295232,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2316423-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,8.4665544e-07,0.89629716,0.061970383,1,-10.365814,False,-4.3789825,False,-7.266301,False,-7.7743397,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2335256-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,4.9336734e-08,0.9136186,0.29916102,1,-10.590849,False,-4.3791714,False,-7.266301,False,-7.5700016,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2342517-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,3.688323e-06,0.80265987,0.049920965,1,-7.2486143,False,-4.378311,False,-7.266301,False,-6.671011,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2350851-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.05624454e-10,0.9125085,0.028662862,1,-10.958457,False,-4.379183,False,-7.266301,False,-8.026937,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2351012-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.5052533e-06,0.90552026,0.30403054,1,-10.312407,False,-4.378827,False,-7.266301,False,-7.46414,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2362579-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.6996413e-06,0.89010435,-0.052566875,1,-10.329859,False,-4.378545,False,-7.266301,False,-7.8988814,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2366700-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.3590343e-05,0.89624715,0.6444409,1,-9.492519,False,-4.375971,False,-7.266301,False,-6.759429,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2373878-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,6.242046e-06,0.8658787,0.47701275,1,-8.726245,False,-4.3777075,False,-7.266301,False,-6.6869783,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2377429-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,0.00019828053,0.81262445,0.87650573,1,-6.345338,False,-4.3323197,False,-7.266301,False,-5.327591,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2392366-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,4.137719e-06,0.8974324,-0.44260997,1,-11.15889,False,-4.378205,False,-7.266301,False,-8.664722,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2397754-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,5.678009e-05,0.91480225,0.7556384,1,-9.947397,False,-4.365763,False,-7.266301,False,-6.7830486,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2403175-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,4.1819876e-06,0.8428221,-0.37018335,1,-9.222007,False,-4.3781943,False,-7.266301,False,-7.883336,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2416187-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,4.995034e-06,0.87472117,-0.38912198,1,-10.318417,False,-4.378002,False,-7.266301,False,-8.299026,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2421067-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,7.283981e-06,0.9185709,0.40710858,1,-10.595128,False,-4.3774614,False,-7.266301,False,-7.440811,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2424949-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.9153944e-05,0.8063795,0.38069028,1,-6.878188,False,-4.3746557,False,-7.266301,False,-6.1385555,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2434258-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,0.99999976,1.4295518e-05,0.7442737,0.5919743,1,-4.4825473,False,-4.375804,False,-7.266301,False,-5.0264606,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2436365-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,9.042424e-09,0.90091187,-0.19736546,1,-10.908403,False,-4.379181,False,-7.266301,False,-8.280688,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2448954-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.6743834e-08,0.8919419,-0.014596594,1,-10.334566,False,-4.3791766,False,-7.266301,False,-7.8552847,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2459401-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,3.969765e-06,0.87611175,-0.1660178,1,-10.031118,False,-4.3782444,False,-7.266301,False,-7.927994,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2460548-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,8.455288e-08,0.9165114,0.4129365,1,-10.517451,False,-4.379163,False,-7.266301,False,-7.406924,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2476896-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,5.1345012e-08,0.9007033,-0.4331366,1,-11.254232,False,-4.379171,False,-7.266301,False,-8.68806,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2493975-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,3.3062415e-06,0.8933864,0.027878232,1,-10.319372,False,-4.3784013,False,-7.266301,False,-7.7983427,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2504667-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,3.307674e-06,0.8853169,-0.06125495,1,-10.182564,False,-4.3784013,False,-7.266301,False,-7.856442,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2509453-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.1278039e-06,0.89082676,-0.24606785,1,-10.643606,False,-4.3789163,False,-7.266301,False,-8.244158,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2517546-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,3.0091314e-08,0.8708152,0.21442807,1,-9.28447,False,-4.3791757,False,-7.266301,False,-7.203555,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2549549-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,4.567719e-07,0.8970169,0.6690272,1,-9.481501,False,-4.379075,False,-7.266301,False,-6.727682,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2551333-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.1034338e-08,0.9190048,0.41776344,1,-10.593713,False,-4.37918,False,-7.266301,False,-7.428469,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2569106-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.2733593e-07,0.8835323,-0.2507078,1,-10.406311,False,-4.379129,False,-7.266301,False,-8.164791,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2570020-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,1.5426886e-06,0.8254388,-0.57809085,1,-8.951085,False,-4.378818,False,-7.266301,False,-8.036484,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2579419-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,9.540133e-08,0.86486214,0.015583384,1,-9.3827,False,-4.3791604,False,-7.266301,False,-7.4777794,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2598368-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,7.696566e-06,0.9049189,0.19690077,1,-10.452582,False,-4.3773637,False,-7.266301,False,-7.642336,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2602596-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.9222181e-05,0.868988,0.20933378,1,-9.230912,False,-4.3722763,False,-7.266301,False,-7.186575,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2627129-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,6.9611836e-09,0.9030659,-0.16474102,1,-10.931707,False,-4.379181,False,-7.266301,False,-8.249826,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2633503-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,2.2450763e-08,0.88061863,-3.3429472,1,-14.936043,False,-4.3791776,False,-7.266301,False,-13.505606,False,False,True
/Users/yuhaowang/Documents/UCL/Term3_Proj/Dataset/Paul_Mooney/OCT2017/test/NORMAL/NORMAL-2636641-1.jpeg,,,Kermany,test,3,NORMAL,False,Kermany-test,3,NORMAL,1.0,4.1906424e-06,0.8854855,-0.1352116,1,-10.298878,False,-4.3781924,False,-7.266301,False,-7.9869184,False,False,True
